person_id,HearingDate,CodeSection,codesection,ChargeType,chargetype,Class,DispositionCode,disposition,Plea,Race,Sex,fips,convictions,arrests,felony10,sevenyear,tenyear,within7,within10,class1_2,class3_4,expungable,old_expungable,expungable_no_lifetimelimit,reason,sameday,lifetime
212190000000278,2001-06-06,25-94,covered elsewhere,Misdemeanor,Misdemeanor,U,Guilty,Conviction,Not Guilty,White Caucasian (Non-Hispanic),Male,680,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Automatic,FALSE,Automatic,Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions within 7 years from disposition date,FALSE,FALSE
117220000000511,2017-03-24,19.2-99,covered elsewhere,Felony,Felony,U,Dismissed,Dismissed,"NA",Black(Non-Hispanic),Male,59,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Petition,TRUE,Petition,Dismissal of felony charges,FALSE,FALSE
117220000000511,2017-04-11,46.2-817B,covered elsewhere,Felony,Felony,6,Nolle Prosequi,Dismissed,"NA",Black(Non-Hispanic),Male,153,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Petition,TRUE,Petition,Dismissal of felony charges,FALSE,FALSE
166120000000028,2016-02-24,46.2-300,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Dismissed,Dismissed,"NA",White Caucasian(Non-Hispanic),Male,59,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Automatic,TRUE,Automatic,Dismissal of misdemeanor charges with no arrests or charges in the past 3 years and no convictions on the person's record,FALSE,FALSE
359190000000292,2018-03-16,A.46.2-862,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Dismissed,Dismissed,"NA",White Caucasian(Non-Hispanic),Male,41,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Automatic,TRUE,Automatic,Dismissal of misdemeanor charges with no arrests or charges in the past 3 years and no convictions on the person's record,FALSE,FALSE
93051000000263,2015-04-30,C.46.2-862,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Guilty,Conviction,Not Guilty,Black(Non-Hispanic),Female,712,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Automatic (pending),FALSE,Automatic (pending),"Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions since the disposition date. However, because the disposition date is within 7 years of the current date, the record is not yet eligible for expungement",FALSE,FALSE
213001000000297,2011-11-15,A.46.2-852,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Guilty,Conviction,Guilty,Black(Non-Hispanic),Female,107,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Automatic,FALSE,Automatic,Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions within 7 years from disposition date,FALSE,FALSE
261190000000284,2012-11-09,A.46.2-852,covered elsewhere,Misdemeanor,Misdemeanor,1,Guilty,Conviction,"NA",White Caucasian(Non-Hispanic),Male,179,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Automatic,FALSE,Automatic,Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions within 7 years from disposition date,FALSE,FALSE
93090000000163,2018-05-29,A.46.2-862,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Guilty,Conviction,"NA",Black(Non-Hispanic),Male,183,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Automatic (pending),FALSE,Automatic (pending),"Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions since the disposition date. However, because the disposition date is within 7 years of the current date, the record is not yet eligible for expungement",FALSE,FALSE
68090000000430,2005-03-04,18.2-170,covered elsewhere,Felony,Felony,4,Guilty,Conviction,"NA",White Caucasian (Non-Hispanic),Male,520,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Not eligible,FALSE,Not eligible,"Conviction or deferred dismissal of felony charges, but with a class 3 or 4 felony conviction within the past 20 years",FALSE,FALSE
68090000000430,2005-03-04,18.2-170,covered elsewhere,Felony,Felony,"NA",Guilty,Conviction,"NA",White Caucasian (Non-Hispanic),Male,520,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Not eligible,FALSE,Not eligible,"Conviction or deferred dismissal of felony charges, but with a class 3 or 4 felony conviction within the past 20 years",FALSE,FALSE
360010000000725,2019-10-08,18.2-250.1,covered in 19.2-392.6 - B,Misdemeanor,Misdemeanor,U,Guilty In Absentia,Conviction,"NA",Black(Non-Hispanic),Male,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Automatic (pending),FALSE,Automatic (pending),"Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions since the disposition date. However, because the disposition date is within 7 years of the current date, the record is not yet eligible for expungement",FALSE,FALSE
261220000000322,2001-07-02,46.2-830,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Dismissed,Dismissed,"NA",White Caucasian (Non-Hispanic),Male,73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Automatic,TRUE,Automatic,Dismissal of misdemeanor charges with no arrests or charges in the past 3 years and no convictions on the person's record,FALSE,FALSE
261220000000322,2016-06-03,18.2-57.2,excluded by 19.2-392.12,Misdemeanor,Misdemeanor,1,Not Guilty/Acquitted,Dismissed,"NA",White Caucasian (Non-Hispanic),Male,73,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Automatic,TRUE,Automatic,Dismissal of misdemeanor charges with no arrests or charges in the past 3 years and no convictions on the person's record,FALSE,FALSE
26130000000226,2009-06-30,A.46.2-704,covered elsewhere,Misdemeanor,Misdemeanor,2,Guilty,Conviction,"NA",White Caucasian(Non-Hispanic),Male,131,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Automatic,FALSE,Automatic,Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions within 7 years from disposition date,FALSE,FALSE
26130000000226,2012-08-02,18.2-57,covered elsewhere,Misdemeanor,Misdemeanor,1,Nolle Prosequi,Dismissed,"NA",White Caucasian(Non-Hispanic),Male,131,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Petition,TRUE,Petition,"Dismissal of misdemeanor charges with no arrests or charges in the past 3 years, but with convictions on the person's record",FALSE,FALSE
166220000000019,2018-06-20,A.46.2-862,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Guilty,Conviction,"NA",American Indian,Male,25,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Automatic (pending),FALSE,Automatic (pending),"Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions since the disposition date. However, because the disposition date is within 7 years of the current date, the record is not yet eligible for expungement",FALSE,FALSE
311081000000041,2017-05-01,18.2-204.2,covered elsewhere,Misdemeanor,Misdemeanor,2,Nolle Prosequi,Dismissed,"NA",White Caucasian(Non-Hispanic),Female,540,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Automatic,TRUE,Automatic,Dismissal of misdemeanor charges with no arrests or charges in the past 3 years and no convictions on the person's record,FALSE,FALSE
311081000000041,2017-05-01,46.2-346,covered elsewhere,Misdemeanor,Misdemeanor,2,Nolle Prosequi,Dismissed,"NA",White Caucasian(Non-Hispanic),Female,540,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Automatic,TRUE,Automatic,Dismissal of misdemeanor charges with no arrests or charges in the past 3 years and no convictions on the person's record,FALSE,FALSE
311081000000041,2017-05-01,18.2-388,covered elsewhere,Misdemeanor,Misdemeanor,4,Nolle Prosequi,Dismissed,"NA",White Caucasian(Non-Hispanic),Female,540,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Not eligible,TRUE,Automatic,"Dismissal of misdemeanor charges with no arrests or charges in the past 3 years and no convictions on the person's record; HOWEVER, the outcome is changed to not eligible because the lifetime limit of two expungements has been exceeded",FALSE,TRUE
311081000000041,2018-05-01,4.1-305,covered in 19.2-392.6 - B,Misdemeanor,Misdemeanor,1,Dismissed,Dismissed,"NA",White Caucasian(Non-Hispanic),Female,540,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Not eligible,TRUE,Petition,"Dismissal of misdemeanor charges, but with arrests or charges in the past 3 years; HOWEVER, the outcome is changed to not eligible because the lifetime limit of two expungements has been exceeded",FALSE,TRUE
167010000001213,2011-06-13,B.46.2-301,covered elsewhere,Misdemeanor,Misdemeanor,1,Dismissed,Dismissed,"NA",Black(Non-Hispanic),Male,59,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Petition,TRUE,Petition,"Dismissal of misdemeanor charges with no arrests or charges in the past 3 years, but with convictions on the person's record",FALSE,FALSE
167010000001213,2011-06-24,B.46.2-301,covered elsewhere,Misdemeanor,Misdemeanor,1,Dismissed,Dismissed,"NA",Black(Non-Hispanic),Male,13,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Petition,TRUE,Petition,"Dismissal of misdemeanor charges, but with arrests or charges in the past 3 years",FALSE,FALSE
167010000001213,2011-08-17,A.46.2-707,covered elsewhere,Misdemeanor,Misdemeanor,3,Guilty,Conviction,Not Guilty,Black(Non-Hispanic),Male,59,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,"Conviction of misdemeanor charges that are not excluded from expungement by 19.2-392.12, but with convictions of another kind within 7 years from disposition date",FALSE,FALSE
167010000001213,2012-04-25,B.46.2-301,covered elsewhere,Misdemeanor,Misdemeanor,1,Guilty In Absentia,Conviction,Tried In Absentia,Black(Non-Hispanic),Male,59,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Not eligible,FALSE,Automatic,"Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions within 7 years from disposition date; HOWEVER, the outcome is changed to not eligible because the lifetime limit of two expungements has been exceeded",FALSE,TRUE
167020000000461,2014-07-25,C.46.2-862,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Guilty,Conviction,"NA",MISSING,Male,35,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Automatic (pending),FALSE,Automatic (pending),"Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions since the disposition date. However, because the disposition date is within 7 years of the current date, the record is not yet eligible for expungement",FALSE,FALSE
213110000000386,2019-02-13,4VAC20-1250-30,covered elsewhere,Misdemeanor,Misdemeanor,3,Nolle Prosequi,Dismissed,"NA",White Caucasian(Non-Hispanic),Male,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Automatic,TRUE,Automatic,Dismissal of misdemeanor charges with no arrests or charges in the past 3 years and no convictions on the person's record,FALSE,FALSE
213120000001174,2011-07-11,B.46.2-301,covered elsewhere,Misdemeanor,Misdemeanor,1,Guilty,Conviction,Guilty,Black(Non-Hispanic),Male,13,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,Conviction or deferred dismissal of misdemeanor charges that are excluded from expungement by 19.2-392.12,FALSE,FALSE
213120000001174,2012-03-07,18.2-186.3,covered elsewhere,Misdemeanor,Misdemeanor,1,Nolle Prosequi,Dismissed,"NA",Black(Non-Hispanic),Male,510,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Petition,TRUE,Petition,"Dismissal of misdemeanor charges, but with arrests or charges in the past 3 years",FALSE,FALSE
213120000001174,2012-03-07,B.46.2-301,covered elsewhere,Misdemeanor,Misdemeanor,1,Nolle Prosequi,Dismissed,"NA",Black(Non-Hispanic),Male,510,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Petition,TRUE,Petition,"Dismissal of misdemeanor charges, but with arrests or charges in the past 3 years",FALSE,FALSE
213120000001174,2012-04-11,B.46.2-301,covered elsewhere,Misdemeanor,Misdemeanor,1,Guilty,Conviction,Guilty,Black(Non-Hispanic),Male,59,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,Conviction or deferred dismissal of misdemeanor charges that are excluded from expungement by 19.2-392.12,FALSE,FALSE
213120000001174,2012-05-16,A.46.2-862,covered elsewhere,Misdemeanor,Misdemeanor,1,Guilty,Conviction,Guilty,Black(Non-Hispanic),Male,59,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,Conviction or deferred dismissal of misdemeanor charges that are excluded from expungement by 19.2-392.12,FALSE,FALSE
213120000001174,2012-05-16,B.46.2-301,covered elsewhere,Misdemeanor,Misdemeanor,1,Nolle Prosequi,Dismissed,"NA",Black(Non-Hispanic),Male,59,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Not eligible,TRUE,Petition,"Dismissal of misdemeanor charges, but with arrests or charges in the past 3 years; HOWEVER, the outcome is changed to not eligible because the lifetime limit of two expungements has been exceeded",FALSE,TRUE
213120000001174,2013-10-01,B.46.2-301,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Guilty,Conviction,Not Guilty,Black(Non-Hispanic),Male,600,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,Conviction or deferred dismissal of misdemeanor charges that are excluded from expungement by 19.2-392.12,FALSE,TRUE
213120000001174,2014-03-10,18.2-250,covered elsewhere,Felony,Felony,5,Nolle Prosequi,Dismissed,"NA",Black(Non-Hispanic),Male,59,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Not eligible,TRUE,Petition,"Dismissal of felony charges; HOWEVER, the outcome is changed to not eligible because the lifetime limit of two expungements has been exceeded",FALSE,TRUE
213120000001174,2015-03-03,18.2-250.1,covered in 19.2-392.6 - B,Misdemeanor,Misdemeanor,"NA",Guilty,Conviction,"NA",Black(Non-Hispanic),Male,59,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,"Conviction of misdemeanor charges that are not excluded from expungement by 19.2-392.12, but with convictions of another kind within 7 years from disposition date",FALSE,TRUE
213120000001174,2015-03-03,18.2-91,covered elsewhere,Felony,Felony,O,Guilty,Conviction,Guilty,Black(Non-Hispanic),Male,59,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,"Conviction or deferred dismissal of felony charges, but with convictions within 10 years from disposition date",FALSE,TRUE
213120000001174,2015-03-03,18.2-95,covered elsewhere,Felony,Felony,U,Guilty,Conviction,Guilty,Black(Non-Hispanic),Male,59,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,"Conviction or deferred dismissal of felony charges, but with convictions within 10 years from disposition date",FALSE,TRUE
213120000001174,2015-06-03,18.2-250,covered elsewhere,Felony,Felony,5,Guilty,Conviction,Guilty,Black (Non-Hispanic),Male,13,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,"Conviction or deferred dismissal of felony charges, but with a felony conviction within the last 10 years",FALSE,TRUE
213120000001174,2017-07-18,18.2-248,covered elsewhere,Felony,Felony,O,Nolle Prosequi,Dismissed,"NA",Black(Non-Hispanic),Male,59,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Not eligible,TRUE,Petition,"Dismissal of felony charges; HOWEVER, the outcome is changed to not eligible because the lifetime limit of two expungements has been exceeded",FALSE,TRUE
213120000001174,2018-01-03,19.2-128,covered elsewhere,Felony,Felony,6,Nolle Prosequi,Dismissed,"NA",Black(Non-Hispanic),Male,59,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Not eligible,TRUE,Petition,"Dismissal of felony charges; HOWEVER, the outcome is changed to not eligible because the lifetime limit of two expungements has been exceeded",FALSE,TRUE
213120000001174,2018-01-03,18.2-250,covered elsewhere,Felony,Felony,5,Nolle Prosequi,Dismissed,"NA",Black(Non-Hispanic),Male,59,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Not eligible,TRUE,Petition,"Dismissal of felony charges; HOWEVER, the outcome is changed to not eligible because the lifetime limit of two expungements has been exceeded",FALSE,TRUE
213120000001174,2018-01-03,54.1-3466,covered elsewhere,Misdemeanor,Misdemeanor,1,Nolle Prosequi,Dismissed,"NA",Black(Non-Hispanic),Male,59,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Not eligible,TRUE,Petition,"Dismissal of misdemeanor charges, but with arrests or charges in the past 3 years; HOWEVER, the outcome is changed to not eligible because the lifetime limit of two expungements has been exceeded",FALSE,TRUE
118170000000100,2011-06-09,B.46.2-853,covered elsewhere,Misdemeanor,Misdemeanor,1,Not Guilty,Dismissed,Not Guilty,White Caucasian(Non-Hispanic),Male,750,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Petition,TRUE,Petition,"Dismissal of misdemeanor charges with no arrests or charges in the past 3 years, but with prior convictions on the person's record",FALSE,FALSE
118170000000100,2011-12-08,18.2-51,covered elsewhere,Felony,Felony,3,Dismissed,Dismissed,"NA",White Caucasian(Non-Hispanic),Male,750,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Petition,TRUE,Petition,Dismissal of felony charges,FALSE,FALSE
118170000000100,2012-11-28,A.18.2-266,covered elsewhere,Misdemeanor,Misdemeanor,1,Guilty,Conviction,Not Guilty,White Caucasian(Non-Hispanic),Male,121,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Not eligible,FALSE,Not eligible,Conviction or deferred dismissal of misdemeanor charges that are excluded from expungement by 19.2-392.12,FALSE,FALSE
118170000000100,2013-02-07,14-104,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Guilty In Absentia,Conviction,Tried In Absentia,White Caucasian(Non-Hispanic),Male,121,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Not eligible,FALSE,Not eligible,Conviction or deferred dismissal of misdemeanor charges that are excluded from expungement by 19.2-392.12,FALSE,FALSE
118170000000100,2014-08-14,18.2-250.1,covered in 19.2-392.6 - B,Misdemeanor,Misdemeanor,O,Guilty,Conviction,Not Guilty,White Caucasian(Non-Hispanic),Male,750,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Automatic (pending),FALSE,Automatic (pending),"Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions since the disposition date. However, because the disposition date is within 7 years of the current date, the record is not yet eligible for expungement",FALSE,FALSE
118170000000100,2015-01-12,A.46.2-852,covered elsewhere,Misdemeanor,Misdemeanor,1,Not Guilty,Dismissed,Not Guilty,White Caucasian(Non-Hispanic),Male,121,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Not eligible,TRUE,Petition,"Dismissal of misdemeanor charges, but with arrests or charges in the past 3 years; HOWEVER, the outcome is changed to not eligible because the lifetime limit of two expungements has been exceeded",FALSE,TRUE
118170000000100,2015-03-05,18.2-250,covered elsewhere,Felony,Felony,5,Nolle Prosequi,Dismissed,"NA",White Caucasian (Non-Hispanic),Male,750,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Not eligible,TRUE,Petition,"Dismissal of felony charges; HOWEVER, the outcome is changed to not eligible because the lifetime limit of two expungements has been exceeded",FALSE,TRUE
118170000000100,2016-03-11,18.2-250.1,covered in 19.2-392.6 - B,Misdemeanor,Misdemeanor,U,Dismissed,Dismissed,"NA",White Caucasian (Non-Hispanic),Male,750,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Not eligible,TRUE,Petition,"Dismissal of misdemeanor charges, but with arrests or charges in the past 3 years; HOWEVER, the outcome is changed to not eligible because the lifetime limit of two expungements has been exceeded",FALSE,TRUE
69011000000412,2013-07-03,A.46.2-862,covered elsewhere,Misdemeanor,Misdemeanor,1,Dismissed,Dismissed,"NA",White Caucasian(Non-Hispanic),Female,33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Automatic,TRUE,Automatic,Dismissal of misdemeanor charges with no arrests or charges in the past 3 years and no convictions on the person's record,FALSE,FALSE
69011000000412,2015-12-09,4.1-305,covered in 19.2-392.6 - B,Misdemeanor,Misdemeanor,"NA",Dismissed,Dismissed,"NA",White Caucasian(Non-Hispanic),Female,163,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Petition,TRUE,Petition,"Dismissal of misdemeanor charges, but with arrests or charges in the past 3 years",FALSE,FALSE
262050000000111,2017-04-24,A.46.2-862,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Guilty,Conviction,Guilty,Other(Includes Not Applicable.. Unknown),Male,59,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Automatic (pending),FALSE,Automatic (pending),"Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions since the disposition date. However, because the disposition date is within 7 years of the current date, the record is not yet eligible for expungement",FALSE,FALSE
118181000000121,2016-05-12,18.2-103,covered in 19.2-392.6 - B,Misdemeanor,Misdemeanor,1,Nolle Prosequi,Dismissed,"NA",White Caucasian(Non-Hispanic),Female,185,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Automatic,TRUE,Automatic,Dismissal of misdemeanor charges with no arrests or charges in the past 3 years and no convictions on the person's record,FALSE,FALSE
262061000000329,2011-12-16,A.46.2-853,covered elsewhere,Misdemeanor,Misdemeanor,1,Dismissed,Dismissed,"NA",White Caucasian(Non-Hispanic),Female,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Automatic,TRUE,Automatic,Dismissal of misdemeanor charges with no arrests or charges in the past 3 years and no convictions on the person's record,FALSE,FALSE
167121000000509,2019-09-13,46.2-300,covered elsewhere,Misdemeanor,Misdemeanor,1,Dismissed,Dismissed,"NA",White Caucasian(Non-Hispanic),Female,153,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Automatic,TRUE,Automatic,Dismissal of misdemeanor charges with no arrests or charges in the past 3 years and no convictions on the person's record,FALSE,FALSE
31150000000038,2018-08-17,A.46.2-862,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Guilty,Conviction,"NA",White Caucasian(Non-Hispanic),Male,35,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Automatic (pending),FALSE,Automatic (pending),"Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions since the disposition date. However, because the disposition date is within 7 years of the current date, the record is not yet eligible for expungement",FALSE,FALSE
36030000000520,2017-07-26,18.2-95,covered elsewhere,Felony,Felony,U,Guilty,Conviction,"NA",Black (Non-Hispanic),Male,179,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,"Conviction or deferred dismissal of felony charges, but with convictions within 10 years from disposition date",FALSE,FALSE
36030000000520,2017-07-26,18.2-91,covered elsewhere,Felony,Felony,U,Guilty,Conviction,"NA",Black (Non-Hispanic),Male,179,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,"Conviction or deferred dismissal of felony charges, but with convictions within 10 years from disposition date",FALSE,FALSE
36030000000520,2017-07-26,18.2-23,covered elsewhere,Felony,Felony,U,Nolle Prosequi,Dismissed,"NA",Black (Non-Hispanic),Male,179,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Petition,TRUE,Petition,Dismissal of felony charges,FALSE,FALSE
36030000000520,2017-07-26,18.2-108.01,covered elsewhere,Felony,Felony,5,Nolle Prosequi,Dismissed,"NA",Black (Non-Hispanic),Male,179,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Petition,TRUE,Petition,Dismissal of felony charges,FALSE,FALSE
36030000000520,2017-07-26,C.46.2-862,covered elsewhere,Misdemeanor,Misdemeanor,1,Guilty,Conviction,"NA",Black (Non-Hispanic),Male,179,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,"Conviction of misdemeanor charges that are not excluded from expungement by 19.2-392.12, but with convictions of another kind within 7 years from disposition date",FALSE,FALSE
36030000000520,2018-01-04,A.18.2-266,covered elsewhere,Misdemeanor,Misdemeanor,1,Guilty,Conviction,Guilty,Black(Non-Hispanic),Male,59,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,"Conviction of misdemeanor charges that are not excluded from expungement by 19.2-392.12, but with convictions of another kind within 7 years from disposition date",FALSE,FALSE
36030000000520,2018-01-04,C.46.2-862,covered elsewhere,Misdemeanor,Misdemeanor,1,Nolle Prosequi,Dismissed,"NA",Black(Non-Hispanic),Male,59,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Not eligible,TRUE,Petition,"Dismissal of misdemeanor charges, but with arrests or charges in the past 3 years; HOWEVER, the outcome is changed to not eligible because the lifetime limit of two expungements has been exceeded",FALSE,TRUE
36030000000520,2019-04-04,18.2-248.1,covered elsewhere,Felony,Felony,5,Guilty,Conviction,Guilty,Black(Non-Hispanic),Male,153,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,"Conviction or deferred dismissal of felony charges, but with a felony conviction within the last 10 years",FALSE,TRUE
69110000000246,2012-09-11,18.2-250.1,covered in 19.2-392.6 - B,Misdemeanor,Misdemeanor,U,Guilty,Conviction,"NA",White Caucasian(Non-Hispanic),Male,41,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,"Conviction of misdemeanor charges that are not excluded from expungement by 19.2-392.12, but with convictions of another kind within 7 years from disposition date",FALSE,FALSE
69110000000246,2012-09-11,18.2-96,covered in 19.2-392.6 - B,Misdemeanor,Misdemeanor,1,Guilty,Conviction,"NA",White Caucasian(Non-Hispanic),Male,41,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,"Conviction of misdemeanor charges that are not excluded from expungement by 19.2-392.12, but with convictions of another kind within 7 years from disposition date",FALSE,FALSE
69110000000246,2014-04-04,A.46.2-707,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Guilty In Absentia,Conviction,"NA",White Caucasian(Non-Hispanic),Male,41,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,Conviction or deferred dismissal of misdemeanor charges that are excluded from expungement by 19.2-392.12,FALSE,FALSE
